author/canDm,author/canMediaTag,author/description,author/entities/url/urls/0/display_url,author/favouritesCount,author/following,author/hasCustomTimelines,author/id,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/statusesCount,author/type,author/url,author/userName,entities/user_mentions/0/name,entities/user_mentions/0/screen_name,isConversationControlled,isQuote,isReply,isRetweet,likeCount,replyCount,text
true,true,FILIPINO PRIDE  Father of 2 beautiful girls! Sneakers are my love! Size 11! Chicago Bulls! Chicago Cubs!,,41241,2257,true,519182562,false,true,"Illinois, USA",2203,King Felix,51544,user,https://x.com/King_Felix092,King_Felix092,,,false,false,false,false,1,0,"Tough list! 
My Top 12 PickUps this year 
1) Carmine 6s
2) UNC 4s
3) UNC 1s
4) CG 11s
5) A Ma Maniere 1s
6) Oreo 5s
7) Bordeaux 1s
8) Handcraft 1s
9) Nike Air Max 90 Bacon
10) University Gold 9s
11) Adidas TMac 3s
12) Lebron Space Jam 8s

Had to edit my list!"
false,true,We have a story to tell.,wishatl.com,1629,721,true,23981826,false,false,Little 5 Points Atlanta,5679,WishATL,12322,user,https://x.com/WishATL,WishATL,Nike,Nike,false,false,false,false,5,0,"#NowAvailable The @Nike Air Max BW “Black/Violet”—$130, available in-store &amp; online at https://t.co/ZmysWkx05X.

Following in the footsteps of the Air Max 90, the BW showcased bold, visible Air—but the style broke new ground by creating a wider viewing window into the technology. https://t.co/rIiRbAPHHQ"
false,true,"Nacido en el Principado de la CDMX, amante de los coches y los deportes, culé desde 1899. ¿Algo más?",,683,393,false,39683680,false,false,Here and there,194,Gonzalo Martínez ⚽²,27810,user,https://x.com/Gonzooo88,Gonzooo88,Nike,Nike,false,false,false,false,0,0,I just bought a partir of @Nike Air Max 90 Día de Muertos from @stockx Please God no fakes.
false,true,Merritt island high School Alum | @cusefootball,,315,414,false,796914145354510336,false,false,"Beaverton, Oregon",25,Brady Denaburg,73,user,https://x.com/bradydenaburg,bradydenaburg,Brian Knorr,Brian_Knorr,false,false,false,false,233,19,I am extremely blessed to receive a full scholarship to The Air Force Academy to play football. Thank you coach @Brian_Knorr and @CoachAC3 for the great opportunity! https://t.co/ItUjifkDTw
false,false,501c3 EIN 32-0582177 using X platform and our partner @OldGloryBank to help vets in crisis/need in real time $7+ MILLION in 5 yrs 2% op cost #codeofvets,codeofvets.com,96185,151029,true,856288002435420160,false,true,Murfreesboro Tennessee,15100,Code of Vets ™,130385,user,https://x.com/codeofvets,codeofvets,,,false,false,false,false,62,0,"MISSION #Morgantown #NC 

Air Force vet Shaun in car for months, strung along by SSVF and when he found a job making $14 an hour turned him down saying he made to much money. $1900 sec deposit/rent, electricity.

https://t.co/0ZyZl4H0Cv https://t.co/0pGOzyQTV5"
false,true,♐️.||Follow My IG: _PrettyHalo #BlackLivesMatter||HCB,,4587,1068,true,308038782,false,false,"Savannah, GA",835,Angel Nicole,37023,user,https://x.com/_PrettyHalo,_PrettyHalo,,,false,false,false,false,6,1,If You Can Run In Air Force 1s….You A Criminal
false,false,"“Great, Great”; BOOMER SOONER AngelProtected-#MasonStrong; Baptize me in a bottle of Beam put Johnny on the vinyl; Fightin Fiend-Okie Son; Common Sense",,228776,4879,true,1917092376,false,false,Stephens County Oklahoma,19695,Larry in Missouri,148824,user,https://x.com/LarryInMissouri,LarryInMissouri,U.S. Air Force,usairforce,true,false,false,false,8,0,"Happy Birthday Lloyd “Fig” Newton, out of Ridgeland, South Carolina; retired @usairforce four-star general who served as commander of COMAETC from 1997-2000; He was also the 1st African American pilot in the U.S. Air Force Thunderbirds; 79 Today… https://t.co/N9ya2prVos"
false,true,Official feed of the Utah State Alumni Chapter of Washington D.C.,facebook.com/aggiesinDC,9494,480,true,2789842633,false,false,"Washington, D.C.",963,Aggies in D.C.,5987,user,https://x.com/aggiesindc,aggiesindc,USU Men's Hoops,USUBasketball,false,false,false,false,6,0,"It's #USUGAMEDAY  @USUBasketball
opens @MountainWest play at Air Force today at 3:00 p.m. ET
 https://t.co/SEovaBfuFo
 https://t.co/n1fssVNFmM
#AggiesAllTheWay https://t.co/GyZ7fvrqxg"
true,true,"Are you Tired of Cookie cutter Paranormal channels, that manufacture demons, and look like they should be on the cover, of a 90s boy band magazine?",linktr.ee/blackcollarpro…,1151,5,false,927659359651246080,false,false,Las Vegas,509,Black Collar Project,690,user,https://x.com/BCPPARANORMAL,BCPPARANORMAL,YouTube,YouTube,false,false,false,false,5,1,"PREMIERING TOMORROW AT 8PM PST  EXPOSED TO RADIATION ☢️ INSIDE A EXTREMELY HAUNTED AIR FORCE BASE HOSPIT... https://t.co/KhLe3wIaDA via @YouTube 
DROP BY AND SAY HI, CHEERS DINGOS  https://t.co/MurpIbz0Fo"
true,true,Mom of 4  | Former NVGOP Chairwoman | TV Political Pundit & Strategist | NVSOS Advisory Committee Member On Participatory Democracy,,26722,1289,true,135352862,false,true,"Nevada, USA",3884,⭐️Amy Tarkanian⭐️,35273,user,https://x.com/MrsT106,MrsT106,,,false,false,false,false,51,2,"My friend Dave G. served in the United States Air Force &amp; took us on an adventure overlooking Henderson, Boulder City, the Colorado River, &amp; Laughlin. Jerry has always had an interest in flying. Even though this was a gift for Jerry, it was an incredible experience for us both! https://t.co/BcEcGm5Mjp"
false,true,"32, electrician. Avid sports fan, craft beer lover, and all things Texas.",,8284,1434,true,1369776228291534852,false,false,"Beaverton, Oregon",1740,Craft Beer Bob,5012,user,https://x.com/robstown012,robstown012,,,false,false,false,false,4,0,So grateful on how my family is so giving. I’ve always been the one to give and never once asked for anything in return. This year my little brother got his first job and definitely surprised me with my first ever pair of Air Force ones! Forever grateful #MerryChristmas https://t.co/5tjDAPpu3X
true,true,Ragin’ Cajun Alum,,36181,405,true,333558188,false,false,"Niceville, Florida",378,Spencer Rackley,8020,user,https://x.com/Spencer_Rackley,Spencer_Rackley,,,false,false,false,false,3,0,Go Air Force!! Great win to finish off a great season
true,false,USAF • @orlandomagic #MagicTogether,twitch.tv/slimtimgbn,44623,836,true,2392894416,false,true,California,4,Slimmy Timmy,27508,user,https://x.com/omgslimtim,omgslimtim,,,false,false,false,false,2,0,If I wasn’t in the Air Force I’d have a face tat by now
false,true,"The Official Twitter of UTEP Women's Basketball. 
#RiseUp915 | #PicksUp",utepminers.com/sports/womens-…,2547,353,true,415159709,false,false,"El Paso, Texas",4716,UTEP Women’s Basketball,20233,user,https://x.com/UTEPWBB,UTEPWBB,Ramirez,rrrutang,false,false,false,false,30,0,"UTEP 93, Air Force 85 2OT
 
⬇️⬇️⬇️
https://t.co/IPnqFjyyVd

: @rrrutang https://t.co/m8yLQaF8Gv"
true,true,"“Linebacker Specialist” owner of LBUFACTORY, LLC #ΚΑΨ♦️ from SC to ✈️Texas IG: lbufactory_llc https://t.co/yxFClqPEbv",,32672,6563,true,3163115874,false,true,"Tyler Texas, USA",4583,Coach Carlos Whitmire SR.,62796,user,https://x.com/CoachWhitmire,CoachWhitmire,,,false,false,false,false,4,1,Air Force running it up on LU..
false,true,"Award-winning #weather #wizard living his dream doing TV weather. Living in Colorado Springs, CO working @Fox21News. Love my #Sooners, #Steelers & #Flyers.",fox21news.com,1853,4426,false,22737651,false,false,"Colorado Springs, CO",2072,RobertHahn,8351,user,https://x.com/RobertHahnFox21,RobertHahnFox21,,,false,true,false,false,8,2,Winds are unfortunately ramping up. A recent wind gust of 63 mph was measured at the Air Force Academy.
true,true,"(mostly) rock ‘n’ roll photographer 1981-94, nowadays a (mostly) jazz photographer, lefty, (mostly) rock ‘n’ roll gallery in New Orleans, Cockney ⚒️ COYI ⚒️",linktr.ee/steverapportph…,35547,1716,true,30184802,false,false,"New Orleans, LA",4003,Steve Rapport Photography,61856,user,https://x.com/NorthBankNorman,NorthBankNorman,,,false,false,false,false,17,2,"Corporal Joe “Woody” Strummer of the Royal Air Force, photographed in Normandy on VE Day in 1945.

#JoeStrummer #theclash https://t.co/SwGI0iRyfe"
true,false,"Be just and justify your actions breathe deep and walk up right Lead and never Follow Love the people, be of the people Humble yourself History remembers Kings.",jv-solar-solutions-llc.ueniweb.com/#header,168066,386,true,491878402,false,false,"El Paso, Texas",29260,EL UTEP MINERO,219775,user,https://x.com/JoeJohnSr,JoeJohnSr,UTEP Women’s Basketball,UTEPWBB,false,false,false,false,15,0,Way to beat Air Force! @UTEPWBB G MINERS⛏
true,true,"Meats & sports. UofL, Jets, A's, Spurs, USMNT, USWNT, Racing Louisville. Co-host The Drive & UofL women's hoops post-game on 93.9. Trivia gun for hire.",espnlouisville.com,167483,1923,true,86225780,false,false,"Louisville, KY",7128,Dave Scull,106083,user,https://x.com/BiggestBiscuit,BiggestBiscuit,,,false,false,false,false,72,2,Beat Air Force.
false,false,"Colorado Springs FD official public information account. Serving the community of Colorado Springs since 1894. 
*NOT monitored 24/7. Call 9-1-1*",coloradosprings.gov/fire-department,1266,295,true,100791970,false,true,"Colorado Springs, CO",3778,CSFD PIO,20966,user,https://x.com/CSFDPIO,CSFDPIO,Colorado Springs Utilities,CSUtilities,false,false,true,false,21,2,"#BlodgettPeakFire -Fire is still estimated at under an acre. 24 FF’s  from CSFD, @CSUtilities, @epcwildland, Air Force Academy Fire. https://t.co/GOCOTZhwOl"
false,true,"Husband, father of three amazing girls and sports editor/Air Force football beat writer for The Gazette in Colorado Springs. Kansas native, KU grad.",gazette.com/sports/,1383,2760,true,309132478,false,false,Colorado Springs,2426,Brent Briggeman,25993,user,https://x.com/BrentBriggeman,BrentBriggeman,,,false,false,false,false,13,2,"Settling in for some Tuesday afternoon football in Dallas (it is Tuesday, right?)
Air Force and Louisville kick off at 2:25 pm Central on ESPN in the First Responder Bowl. https://t.co/7w6h6GvgoK"
true,false,"Husband, father | @247Louisville @247Sports part of @CBSSports | #Louisville basketball, football, baseball, recruiting https://t.co/B5fbDxEabU #GoCards",,6748,2178,true,261319072,false,true,"Louisville, Bluegrass State",2692,Michael McCammon,31743,user,https://x.com/mcmichael20,mcmichael20,First Responder Bowl,FRBowl,false,false,false,false,7,0,Game Day! Louisville v Air Force in @FRBowl 3:15p ESPN https://t.co/2NRriczTlW
